enrollment_id,user_id,course_id,enrollment_date,enrollment_source,date_anomaly_flag,is_retake
4837,1838,123,2026-02-18,referral,none,False
4838,1533,289,2024-12-01,promo,none,False
4839,1738,94,2025-07-15,organic,none,False
4840,96,266,2025-12-11,promo,none,False
4841,718,155,2025-08-31,ads,none,False
4842,508,113,2024-09-13,ads,none,False
4843,194,45,2026-04-17,ads,none,False
4844,455,116,2025-12-15,organic,none,False
4845,1074,179,2025-12-20,ads,none,False
4846,1579,106,2025-08-27,organic,none,False
4847,860,145,2026-07-23,referral,none,False
4848,22,246,2024-11-29,ads,none,False
4849,1636,158,2026-05-10,promo,none,False
4850,1955,47,2026-07-26,referral,none,False
4851,1644,52,2025-06-24,referral,none,False
4852,109,15,2026-07-27,ads,none,False
4853,489,41,2026-06-02,promo,none,False
4854,1392,53,2025-11-07,organic,none,False
4855,133,134,2024-07-16,promo,none,False
4856,1059,49,2026-06-19,ads,none,False
4857,1107,192,2025-12-14,ads,none,False
4858,869,68,2025-01-22,referral,none,False
4859,111,64,2026-04-01,ads,none,False
4860,1314,270,2025-07-29,ads,none,False
4861,1900,105,2025-04-20,promo,none,False
4862,1034,50,2026-03-31,referral,none,False
4863,548,95,2026-03-04,organic,none,False
4864,1387,101,2025-10-16,promo,none,False
4865,1285,234,2025-06-20,referral,none,False
4866,804,239,2026-04-01,ads,none,False
4867,1627,277,2026-07-14,promo,none,False
4868,1420,1,2024-08-23,referral,none,False
4869,1192,72,2026-07-30,promo,none,False
4870,462,73,2026-03-27,referral,none,False
4871,880,270,2026-06-09,referral,none,False
4872,1819,219,2026-06-30,promo,none,False
4873,972,68,2024-08-07,referral,none,False
4874,452,48,2026-07-09,ads,none,False
4875,831,227,2026-03-08,organic,none,False
4876,463,35,2025-09-22,ads,none,False
4877,1836,69,2026-05-03,referral,none,False
4878,1857,135,2026-05-02,promo,none,False
4879,1963,16,2026-06-03,organic,none,False
4880,1711,219,2024-10-22,ads,none,False
4881,1138,246,2026-02-04,referral,none,False
4882,1657,131,2026-05-02,ads,none,False
4883,857,179,2025-10-05,promo,none,False
4884,1254,236,2026-05-27,ads,none,False
4885,1888,296,2025-04-09,ads,none,False
4886,1669,212,2026-04-03,referral,none,False
4887,401,211,2026-06-26,organic,none,False
4888,545,131,2026-05-18,ads,none,False
4889,1994,134,2024-09-11,ads,none,False
4890,1833,115,2025-05-11,ads,none,False
4891,1666,101,2026-06-28,organic,none,False
4892,750,107,2025-09-28,organic,none,False
4893,65,89,2026-06-28,ads,none,False
4894,635,18,2026-02-18,referral,none,False
4895,1004,218,2026-06-19,ads,none,False
4896,1170,136,2025-05-07,referral,none,False
4897,1785,259,2026-04-23,referral,none,False
4898,850,194,2024-09-30,referral,none,False
4899,1713,14,2026-03-09,ads,none,False
4900,589,191,2026-06-06,referral,none,False
4901,1742,156,2026-03-12,organic,none,False
4902,785,134,2026-05-14,promo,none,False
4903,1354,11,2026-06-15,referral,none,False
4904,1654,58,2024-06-07,organic,none,False
4905,1698,193,2025-10-22,ads,none,False
4906,497,12,2026-06-24,ads,none,False
4907,430,79,2026-04-24,promo,none,False
4908,1592,270,2025-02-22,referral,none,False
4909,1808,213,2024-07-06,ads,none,False
4910,1103,187,2026-04-13,referral,none,False
4911,508,256,2024-12-11,promo,none,False
4912,1696,77,2026-02-08,ads,none,False
4913,1909,232,2025-11-13,organic,none,False
4914,1221,263,2026-06-12,ads,none,False
4915,498,114,2024-07-31,referral,none,False
4916,1817,153,2025-12-30,organic,none,False
4917,744,82,2025-12-29,referral,none,False
4918,1558,52,2025-08-09,referral,none,False
4919,642,131,2026-07-20,referral,none,False
4920,1003,111,2026-06-21,organic,none,False
4921,1264,30,2026-06-19,promo,none,False
4922,1828,89,2026-01-11,ads,none,False
4923,1662,298,2026-04-05,organic,none,False
4924,1869,149,2025-09-06,referral,none,False
4925,934,291,2026-07-17,promo,none,False
4926,1844,205,2025-08-08,organic,none,False
4927,1335,10,2025-09-03,organic,none,False
4928,1636,154,2026-01-09,promo,none,False
4929,453,126,2026-07-01,ads,none,False
4930,1536,241,2026-06-16,promo,none,False
4931,683,168,2025-03-26,ads,none,False
4932,1891,277,2026-07-28,organic,none,False
4933,1203,242,2026-02-01,ads,none,False
4934,173,55,2026-02-09,ads,none,False
4935,1514,19,2025-10-31,referral,none,False
4936,1347,103,2026-02-21,organic,none,False
4937,345,39,2026-04-27,organic,none,False
4938,223,37,2026-06-04,promo,none,False
4939,673,283,2026-03-09,referral,none,False
4940,1818,259,2026-04-20,referral,none,False
4941,1468,173,2026-02-24,referral,none,False
4942,922,26,2025-06-21,organic,none,False
4943,1978,10,2026-03-01,promo,none,False
4944,1140,144,2026-05-19,organic,none,False
4945,1027,276,2026-03-21,promo,none,False
4946,282,245,2026-07-04,organic,none,False
4947,1037,193,2024-05-08,referral,none,False
4948,76,104,2026-03-12,ads,none,False
4949,857,191,2026-06-01,referral,none,False
4950,375,134,2026-05-31,promo,none,False
4951,1266,6,2026-01-28,ads,none,False
4952,323,16,2026-02-02,referral,none,False
4953,81,13,2025-11-20,organic,none,False
4954,1198,11,2024-07-22,referral,none,False
4955,762,82,2025-05-08,ads,none,False
4956,897,236,2024-11-24,promo,none,False
4957,1998,290,2025-05-19,organic,none,False
4958,1499,38,2026-06-27,promo,none,False
4959,576,170,2026-04-21,ads,none,False
4960,722,140,2026-05-08,referral,none,False
4961,429,266,2026-02-05,organic,none,False
4962,761,43,2026-07-26,organic,none,False
4963,1182,237,2025-02-19,organic,none,False
4964,73,81,2026-01-07,promo,none,False
4965,1882,154,2026-05-28,organic,none,False
4966,640,2,2025-12-09,referral,none,False
4967,222,284,2025-03-21,ads,none,False
4968,76,195,2026-06-13,ads,none,False
4969,491,218,2025-04-03,organic,none,False
4970,962,214,2025-09-08,referral,none,False
4971,1845,161,2025-10-18,promo,none,False
4972,1965,255,2026-04-07,organic,none,False
4973,491,237,2025-05-15,referral,none,False
4974,704,77,2026-05-06,ads,none,False
4975,1924,12,2025-07-24,referral,none,False
4976,1930,150,2025-03-30,organic,none,False
4977,798,46,2026-07-02,referral,none,False
4978,1322,26,2026-03-05,promo,none,False
4979,1040,195,2026-02-10,ads,none,False
4980,59,100,2026-02-16,referral,none,False
4981,1215,226,2026-04-13,ads,none,False
4982,1289,239,2025-11-11,ads,none,False
4983,621,166,2026-02-25,organic,none,False
4984,578,79,2025-02-08,ads,none,False
4985,1040,126,2025-01-09,organic,none,False
4986,625,104,2025-06-03,organic,none,False
4987,1443,71,2025-05-25,ads,none,False
4988,1359,112,2026-06-18,promo,none,False
4989,1852,47,2026-07-08,ads,none,False
4990,94,171,2025-01-10,organic,none,False
4991,799,279,2025-11-07,organic,none,False
4992,682,168,2025-05-10,organic,none,False
4993,1282,192,2026-07-11,promo,enrollment_before_registration,False
4994,1804,188,2026-05-26,ads,none,False
4995,1159,262,2025-09-02,referral,none,False
4996,960,136,2026-06-08,organic,none,False
4997,886,2,2026-06-08,organic,none,False
4998,990,290,2025-12-03,promo,none,False
4999,1223,62,2025-11-13,referral,none,False
5000,645,263,2025-11-22,referral,none,False
5001,1774,227,2024-01-29,referral,none,False
5002,71,143,2026-06-29,referral,none,False
5003,1641,19,2026-03-03,promo,enrollment_before_registration,False
5004,1965,264,2026-04-14,organic,none,False
5005,508,182,2024-11-25,ads,none,False
5006,342,232,2025-12-12,ads,none,False
5007,1207,93,2026-06-07,referral,none,False
5008,1615,123,2024-08-21,referral,none,False
5009,1665,282,2026-05-25,ads,none,False
5010,320,273,2025-12-28,ads,none,False
5011,1935,192,2025-08-27,referral,none,False
5012,1243,289,2025-02-10,promo,none,False
5013,1297,135,2024-09-28,referral,none,False
5014,414,260,2025-09-26,organic,none,False
5015,972,260,2025-03-22,ads,none,False
5016,1238,282,2026-05-26,promo,none,False
5017,1506,241,2026-06-11,promo,none,False
5018,1439,49,2026-06-02,organic,none,False
5019,1768,11,2026-06-30,referral,none,False
5020,1067,106,2026-07-22,referral,none,False
5021,1675,138,2026-07-08,ads,none,False
5022,62,6,2026-01-25,ads,none,False
5023,1232,206,2026-06-08,promo,none,False
5024,771,160,2026-02-25,referral,none,False
5025,1054,5,2025-04-30,ads,none,False
5026,462,50,2026-04-16,promo,none,False
5027,1076,280,2026-05-26,promo,none,False
5028,1837,179,2026-01-21,promo,none,False
5029,1797,246,2025-08-30,organic,none,False
5030,363,226,2025-03-30,organic,none,False
5031,1821,128,2025-11-26,referral,none,False
5032,140,94,2026-07-17,promo,none,False
5033,1802,168,2025-06-02,promo,none,False
5034,206,294,2026-07-30,referral,none,False
5035,1413,159,2026-07-21,ads,none,False
5036,986,23,2026-01-25,organic,none,False
5037,472,270,2025-01-08,referral,none,False
5038,781,3,2025-09-22,ads,none,False
5039,594,210,2025-10-17,referral,none,False
5040,1872,245,2026-07-16,ads,none,False
5041,708,227,2026-06-29,ads,none,False
5042,1887,121,2026-04-30,referral,none,False
5043,423,211,2025-11-06,referral,none,False
5044,1559,126,2024-10-02,referral,none,False
5045,1153,182,2025-09-23,referral,none,False
5046,887,45,2025-12-24,promo,none,False
5047,331,164,2026-03-05,ads,none,False
5048,1229,140,2026-07-26,referral,none,False
5049,609,55,2026-07-11,promo,none,False
5050,44,265,2026-05-29,organic,none,False
5051,276,82,2026-01-29,promo,enrollment_before_registration,False
5052,765,109,2026-01-11,promo,enrollment_before_registration,False
5053,1244,81,2025-04-25,referral,none,False
5054,921,41,2025-07-25,organic,none,False
5055,341,270,2025-09-20,ads,none,False
5056,463,41,2024-03-25,organic,none,False
5057,1715,221,2025-12-12,promo,none,False
5058,1878,52,2025-10-23,referral,none,False
5059,67,92,2025-07-10,referral,none,False
5060,793,122,2025-09-24,referral,none,False
5061,470,197,2024-11-27,promo,none,False
5062,1916,286,2026-06-20,organic,none,False
5063,1610,143,2026-07-04,promo,none,False
5064,1840,93,2025-10-21,organic,none,False
5065,1449,272,2024-03-18,organic,none,False
5066,1133,93,2026-06-17,promo,none,False
5067,55,104,2026-03-22,ads,none,False
5068,1762,91,2026-07-18,promo,none,False
5069,1867,297,2026-06-17,promo,none,False
5070,131,234,2026-07-14,organic,none,False
5071,1433,114,2026-02-16,organic,none,False
5072,800,9,2025-11-02,ads,none,False
5073,1981,54,2026-06-30,promo,none,False
5074,1074,188,2025-10-21,promo,none,False
5075,868,133,2026-07-04,ads,none,False
5076,1494,103,2025-10-27,ads,none,False
5077,407,206,2025-08-28,promo,none,False
5078,1598,137,2026-02-18,ads,none,False
5079,1244,299,2026-05-03,referral,none,False
5080,1287,284,2026-07-10,promo,none,False
5081,1239,260,2025-04-06,referral,none,False
5082,1665,243,2025-08-27,referral,none,False
5083,1837,156,2026-04-21,referral,none,False
5084,1001,211,2025-12-28,referral,none,False
5085,545,181,2025-12-29,promo,none,False
5086,1898,171,2026-06-09,promo,none,False
5087,418,63,2025-09-15,referral,none,False
5088,584,268,2026-03-04,promo,none,False
5089,1030,128,2025-11-16,referral,none,False
5090,326,71,2025-09-10,promo,none,False
5091,360,190,2026-03-17,referral,none,False
5092,979,140,2026-07-12,organic,none,False
5093,1659,291,2026-04-04,ads,none,False
5094,593,68,2026-05-01,organic,none,False
5095,106,287,2026-02-27,referral,none,False
5096,212,250,2025-11-08,ads,none,False
5097,37,177,2025-09-06,referral,none,False
5098,1994,296,2025-07-14,organic,none,False
5099,815,137,2026-03-29,ads,none,False
5100,236,300,2026-03-19,organic,none,False
5101,1689,9,2025-10-11,organic,none,False
5102,657,9,2026-07-28,referral,none,False
5103,1559,111,2025-04-29,organic,none,False
5104,1372,178,2026-05-16,organic,none,False
5105,1190,188,2026-05-11,referral,none,False
5106,1215,62,2025-12-17,referral,none,False
5107,1298,210,2025-03-09,organic,none,False
5108,1103,261,2026-07-24,referral,none,False
5109,1806,172,2026-07-05,ads,none,False
5110,730,239,2026-06-28,ads,none,False
5111,1173,155,2025-06-24,referral,none,False
5112,1346,242,2026-02-07,referral,none,False
5113,905,122,2026-04-24,ads,none,False
5114,641,107,2024-04-17,promo,none,False
5115,29,125,2026-06-17,referral,enrollment_before_publish,False
5116,1198,254,2026-01-17,promo,none,False
5117,432,240,2025-10-27,referral,none,False
5118,367,294,2026-06-08,promo,none,False
5119,16,233,2026-05-28,referral,none,False
5120,925,157,2026-04-13,ads,none,False
5121,1399,214,2025-08-04,referral,none,False
5122,1535,4,2025-11-16,organic,none,False
5123,511,43,2026-01-25,ads,enrollment_before_registration,False
5124,1540,164,2024-10-08,organic,none,False
5125,1093,173,2026-06-11,referral,none,False
5126,1183,122,2026-04-15,referral,enrollment_before_registration,False
5127,1430,97,2024-12-09,ads,none,False
5128,455,248,2026-01-09,promo,none,False
5129,1821,234,2026-01-19,referral,none,False
5130,784,209,2025-09-09,referral,none,False
5131,381,76,2025-10-24,promo,none,False
5132,596,117,2026-02-10,organic,none,False
5133,1926,17,2026-02-04,referral,none,False
5134,1245,20,2026-06-16,promo,none,False
5135,1896,194,2025-02-01,ads,none,False
5136,1830,283,2025-08-08,organic,none,False
5137,868,65,2026-04-03,promo,none,False
5138,1989,297,2026-07-02,promo,none,False
5139,1759,256,2024-11-02,organic,none,False
5140,1582,297,2026-06-17,promo,none,False
5141,362,5,2025-09-10,ads,none,False
5142,1253,291,2026-07-12,organic,none,False
5143,110,44,2026-04-12,organic,none,False
5144,1466,36,2025-11-15,promo,none,False
5145,1162,2,2025-03-03,promo,none,False
5146,341,140,2025-12-02,promo,none,False
5147,1950,76,2026-01-20,ads,none,False
5148,1080,261,2026-05-04,organic,none,False
5149,1811,166,2025-05-31,ads,none,False
5150,674,280,2025-10-17,promo,none,False
5151,625,75,2026-02-12,organic,none,False
5152,262,26,2026-05-31,referral,none,False
5153,1745,6,2026-02-20,promo,none,False
5154,577,205,2024-08-13,ads,none,False
5155,1029,195,2026-07-15,ads,none,False
5156,1527,14,2026-05-20,promo,none,False
5157,149,170,2026-07-07,organic,none,False
5158,761,139,2026-01-14,referral,none,False
5159,1948,205,2026-07-28,ads,none,False
5160,628,3,2026-04-05,promo,none,False
5161,1405,83,2026-07-12,referral,none,False
5162,880,284,2026-07-16,organic,none,False
5163,1895,1,2024-05-06,referral,none,False
5164,459,31,2026-07-24,promo,none,False
5165,830,195,2026-02-28,organic,none,False
5166,561,171,2025-10-07,ads,none,False
5167,1194,218,2026-04-28,referral,none,False
5168,1523,107,2025-05-15,ads,none,False
5169,1683,65,2026-05-20,referral,none,False
5170,1013,39,2026-03-07,promo,none,False
5171,24,299,2026-07-09,referral,none,False
5172,1072,288,2025-05-24,promo,none,False
5173,358,262,2025-09-03,ads,none,False
5174,629,251,2026-01-22,organic,none,False
5175,347,160,2025-10-19,organic,none,False
5176,686,143,2026-02-14,organic,none,False
5177,1319,90,2026-07-28,referral,none,False
5178,1900,102,2024-03-08,ads,none,False
5179,300,47,2026-06-11,ads,enrollment_before_registration,False
5180,38,195,2026-07-15,promo,none,False
5181,1041,95,2025-09-16,referral,none,False
5182,1199,263,2026-04-11,referral,none,False
5183,976,52,2026-06-11,ads,none,False
5184,1278,282,2026-04-19,ads,none,False
5185,707,235,2026-06-14,organic,none,False
5186,233,29,2026-07-22,ads,none,False
5187,1115,26,2025-10-19,ads,none,False
5188,1128,140,2025-09-15,ads,none,False
5189,768,156,2025-04-16,promo,none,False
5190,1717,257,2026-05-04,ads,none,False
5191,1398,272,2026-04-17,organic,none,False
5192,1211,15,2025-12-10,referral,none,False
5193,1811,186,2026-05-10,promo,none,False
5194,788,253,2025-11-23,promo,none,False
5195,1046,174,2026-02-18,ads,none,False
5196,1175,79,2025-03-14,promo,none,False
5197,1366,266,2026-05-01,referral,none,False
5198,390,179,2026-05-28,ads,none,False
5199,1639,246,2026-06-17,ads,none,False
5200,1316,226,2025-01-06,referral,none,False
5201,733,94,2026-07-25,referral,none,False
5202,177,207,2026-01-15,organic,none,False
5203,241,234,2025-12-12,organic,none,False
5204,1059,195,2025-12-21,organic,none,False
5205,1703,161,2026-05-17,organic,none,False
5206,926,175,2026-03-02,organic,none,False
5207,1886,203,2026-07-06,referral,none,False
5208,721,109,2025-01-22,ads,none,False
5209,440,164,2025-10-20,promo,none,False
5210,1959,285,2026-01-17,organic,none,False
5211,1542,58,2026-04-17,promo,none,False
5212,748,271,2026-03-21,referral,none,False
5213,1230,274,2024-07-04,promo,none,False
5214,1987,204,2026-05-09,organic,none,False
5215,514,287,2026-02-26,organic,none,False
5216,1275,44,2025-11-26,ads,none,False
5217,649,84,2025-08-15,referral,none,False
5218,299,188,2024-09-12,referral,none,False
5219,281,273,2024-12-27,promo,none,False
5220,830,282,2026-05-19,referral,none,False
5221,18,110,2026-07-29,ads,none,False
5222,702,87,2025-03-04,referral,none,False
5223,373,91,2026-02-22,referral,none,False
5224,1301,202,2026-05-01,ads,none,False
5225,508,138,2024-08-23,referral,none,False
5226,376,276,2026-02-14,ads,none,False
5227,122,130,2025-12-26,promo,none,False
5228,1601,228,2025-08-10,referral,none,False
5229,850,228,2026-06-24,ads,none,False
5230,1807,100,2025-10-19,referral,none,False
5231,853,273,2024-11-18,referral,none,False
5232,642,242,2024-10-09,promo,none,False
5233,822,268,2026-07-22,organic,none,False
5234,998,195,2026-07-12,organic,none,False
5235,660,127,2026-06-08,promo,none,False
5236,358,93,2026-01-03,promo,none,False
5237,1253,282,2026-06-06,organic,none,False
5238,16,276,2026-02-26,ads,none,False
5239,431,260,2026-03-14,ads,none,False
5240,285,184,2026-02-19,organic,none,False
5241,510,220,2026-01-30,promo,none,False
5242,641,241,2025-07-30,referral,none,False
5243,1178,20,2026-07-23,promo,none,False
5244,1879,300,2026-03-01,ads,none,False
5245,707,84,2026-06-07,organic,none,False
5246,990,90,2026-07-28,ads,none,False
5247,1656,98,2023-11-19,organic,none,False
5248,1963,268,2026-04-23,referral,none,False
5249,1798,24,2026-07-14,referral,none,False
5250,1705,294,2026-05-01,referral,none,False
5251,1119,182,2026-01-30,referral,none,False
5252,674,12,2025-09-07,organic,none,False
5253,1776,126,2024-08-28,referral,none,False
5254,354,129,2026-02-18,promo,none,False
