progress_id,enrollment_id,module_id,access_date,access_timestamp,status,time_spent_minutes,completion_date,completion_timestamp,has_access_time,time_spent_flag
13008,2918,2161,2026-06-26,2026-06-26 19:13:33,completed,12.0,2026-06-26,2026-06-26 19:25:33,True,normal
13009,2918,2162,2026-07-01,2026-07-01 22:06:34,completed,43.0,2026-07-01,2026-07-01 22:49:34,True,normal
13010,2918,2163,2026-07-06,2026-07-06 21:59:38,completed,77.0,2026-07-06,2026-07-06 23:16:38,True,normal
13011,2918,2164,2026-07-13,2026-07-13 20:19:16,completed,67.0,2026-07-13,2026-07-13 21:26:16,True,normal
13012,2918,2165,2026-07-16,2026-07-16 13:23:35,completed,21.0,2026-07-16,2026-07-16 13:44:35,True,normal
13013,2919,1124,2026-07-28,2026-07-28 20:43:26,completed,39.0,2026-07-28,2026-07-28 21:22:26,True,normal
13014,2921,2091,2026-04-21,2026-04-21 07:50:48,completed,31.0,2026-04-21,2026-04-21 08:21:48,True,normal
13015,2921,2092,,,completed,13.0,2026-04-26,2026-04-26 11:49:18,False,normal
13016,2921,2093,2026-04-30,2026-04-30 13:06:40,completed,18.0,2026-04-30,2026-04-30 13:24:40,True,normal
13017,2921,2094,2026-05-05,2026-05-05 12:57:01,completed,77.0,2026-05-05,2026-05-05 14:14:01,True,normal
13018,2922,2028,2026-04-08,2026-04-08 22:38:39,completed,50.0,2026-04-08,2026-04-08 23:28:39,True,normal
13019,2922,2029,2026-04-10,2026-04-10 22:24:35,completed,23.0,2026-04-10,2026-04-10 22:47:35,True,normal
13020,2922,2030,2026-04-18,2026-04-18 11:01:57,in_progress,67.0,,,True,normal
13021,2923,2125,2025-12-16,2025-12-16 11:55:38,completed,59.0,2025-12-16,2025-12-16 12:54:38,True,normal
13022,2923,2126,2025-12-21,2025-12-21 10:30:56,completed,25.0,2025-12-21,2025-12-21 10:55:56,True,normal
13023,2923,2127,2025-12-21,2025-12-21 21:55:29,completed,46.0,2025-12-21,2025-12-21 22:41:29,True,normal
13024,2923,2128,2025-12-23,2025-12-23 02:35:32,completed,48.0,2025-12-23,2025-12-23 03:23:32,True,normal
13025,2923,2129,2025-12-23,2025-12-23 18:43:24,in_progress,60.0,,,True,normal
13026,2924,219,2025-03-21,2025-03-21 08:00:53,completed,,2025-03-21,2025-03-21 08:24:53,True,was_negative
13027,2924,220,2025-03-30,2025-03-30 09:56:46,completed,57.0,2025-03-30,2025-03-30 10:53:46,True,normal
13028,2924,221,2025-04-07,2025-04-07 19:31:12,completed,17.0,2025-04-07,2025-04-07 19:48:12,True,normal
13029,2925,1415,2026-07-16,2026-07-16 18:42:16,completed,14.0,2026-07-16,2026-07-16 18:56:16,True,normal
13030,2925,1416,2026-07-25,2026-07-25 16:45:38,completed,26.0,2026-07-25,2026-07-25 17:11:38,True,normal
13031,2925,1417,2026-08-01,2026-08-01 10:56:04,completed,16.0,2026-08-01,2026-08-01 11:12:04,True,normal
13032,2925,1418,2026-08-10,2026-08-10 14:24:14,completed,8.0,2026-08-10,2026-08-10 14:32:14,True,normal
13033,2925,1419,2026-08-11,2026-08-11 18:40:57,completed,66.0,2026-08-11,2026-08-11 19:46:57,True,normal
13034,2925,1420,2026-08-16,2026-08-16 10:40:54,completed,11.0,2026-08-16,2026-08-16 10:51:54,True,normal
13035,2925,1421,2026-08-17,2026-08-17 09:28:03,completed,8.0,2026-08-17,2026-08-17 09:36:03,True,normal
13036,2925,1422,2026-08-18,2026-08-18 20:43:26,completed,20.0,2026-08-18,2026-08-18 21:03:26,True,normal
13037,2925,1423,2026-08-26,2026-08-26 20:30:05,completed,60.0,2026-08-26,2026-08-26 21:30:05,True,normal
13038,2926,1338,2025-01-27,2025-01-27 19:33:49,completed,43.0,2025-01-27,2025-01-27 20:16:49,True,normal
13039,2926,1339,2025-01-28,2025-01-28 08:21:24,completed,79.0,2025-01-28,2025-01-28 09:40:24,True,normal
13040,2926,1340,2025-02-06,2025-02-06 12:34:19,completed,37.0,2025-02-06,2025-02-06 13:11:19,True,normal
13041,2926,1341,2025-02-13,2025-02-13 13:16:45,completed,32.0,2025-02-13,2025-02-13 13:48:45,True,normal
13042,2926,1342,2025-02-14,2025-02-14 22:44:00,completed,47.0,2025-02-14,2025-02-14 23:31:00,True,normal
13043,2926,1343,2025-02-15,2025-02-15 11:19:15,completed,24.0,2025-02-15,2025-02-15 11:43:15,True,normal
13044,2927,691,2026-01-24,2026-01-24 10:39:07,completed,47.0,2026-01-24,2026-01-24 11:26:07,True,normal
13045,2927,692,2026-02-02,2026-02-02 22:16:24,completed,21.0,2026-02-02,2026-02-02 22:37:24,True,normal
13046,2927,693,2026-02-02,2026-02-02 19:58:22,completed,57.0,2026-02-02,2026-02-02 20:55:22,True,normal
13047,2927,694,2026-02-03,2026-02-03 20:36:02,in_progress,18.0,,,True,normal
13048,2928,2257,2026-04-18,2026-04-18 21:48:37,completed,41.0,2026-04-18,2026-04-18 22:29:37,True,normal
13049,2928,2258,2026-04-22,2026-04-22 13:32:05,completed,35.0,2026-04-22,2026-04-22 14:07:05,True,normal
13050,2928,2259,2026-05-01,2026-05-01 22:39:26,completed,15.0,2026-05-01,2026-05-01 22:54:26,True,normal
13051,2928,2260,2026-05-03,2026-05-03 11:47:02,completed,16.0,2026-05-03,2026-05-03 12:03:02,True,normal
13052,2929,2189,2025-03-10,2025-03-10 22:14:51,completed,62.0,2025-03-10,2025-03-10 23:16:51,True,normal
13053,2929,2190,2025-03-10,2025-03-10 06:58:19,completed,75.0,2025-03-10,2025-03-10 08:13:19,True,normal
13054,2929,2191,2025-03-18,2025-03-18 19:16:57,completed,26.0,2025-03-18,2025-03-18 19:42:57,True,normal
13055,2929,2192,2025-03-22,2025-03-22 10:09:46,completed,58.0,2025-03-22,2025-03-22 11:07:46,True,normal
13056,2929,2193,2025-03-30,2025-03-30 19:55:29,completed,21.0,2025-03-30,2025-03-30 20:16:29,True,normal
13057,2929,2194,2025-04-05,2025-04-05 15:35:13,in_progress,45.0,,,True,normal
13058,2930,514,2026-01-09,2026-01-09 22:40:47,completed,13.0,2026-01-09,2026-01-09 22:53:47,True,normal
13059,2930,515,2026-01-14,2026-01-14 21:01:55,completed,21.0,2026-01-14,2026-01-14 21:22:55,True,normal
13060,2930,516,2026-01-20,2026-01-20 11:36:02,completed,60.0,2026-01-20,2026-01-20 12:36:02,True,normal
13061,2930,517,2026-02-09,2026-02-09 21:12:05,in_progress,37.0,,,True,normal
13062,2930,518,2026-03-06,2026-03-06 20:14:06,in_progress,49.0,,,True,normal
13063,2930,519,2026-03-10,2026-03-10 10:24:30,completed,28.0,2026-03-10,2026-03-10 10:52:30,True,normal
13064,2930,520,2026-03-19,2026-03-19 19:44:13,completed,34.0,2026-03-19,2026-03-19 20:18:13,True,normal
13065,2930,521,2026-04-12,2026-04-12 15:51:42,completed,25.0,2026-04-12,2026-04-12 16:16:42,True,normal
13066,2930,522,2026-04-16,2026-04-16 19:52:49,completed,51.0,2026-04-16,2026-04-16 20:43:49,True,normal
13067,2931,831,2026-03-18,2026-03-18 22:05:02,completed,36.0,2026-03-18,2026-03-18 22:41:02,True,normal
13068,2931,832,2026-03-24,2026-03-24 20:57:37,completed,21.0,2026-03-24,2026-03-24 21:18:37,True,normal
13069,2931,833,2026-04-03,2026-04-03 13:32:16,completed,22.0,2026-04-03,2026-04-03 13:54:16,True,normal
13070,2931,834,2026-04-03,2026-04-03 19:37:37,completed,45.0,2026-04-03,2026-04-03 20:22:37,True,normal
13071,2931,835,2026-04-04,2026-04-04 01:29:21,completed,25.0,2026-04-04,2026-04-04 01:54:21,True,normal
13072,2931,836,2026-04-04,2026-04-04 15:06:21,completed,38.0,2026-04-04,2026-04-04 15:44:21,True,normal
13073,2931,837,2026-04-09,2026-04-09 06:12:16,completed,39.0,2026-04-09,2026-04-09 06:51:16,True,normal
13074,2934,493,2025-08-30,2025-08-30 14:56:58,completed,14.0,2025-08-30,2025-08-30 15:10:58,True,normal
13075,2934,494,2025-09-06,2025-09-06 07:51:29,completed,47.0,2025-09-06,2025-09-06 08:38:29,True,normal
13076,2935,795,2025-07-06,2025-07-06 06:57:21,completed,47.0,2025-07-06,2025-07-06 07:44:21,True,normal
13077,2935,796,2025-07-07,2025-07-07 12:15:07,completed,31.0,2025-07-07,2025-07-07 12:46:07,True,normal
13078,2935,797,2025-07-10,2025-07-10 20:54:53,completed,50.0,2025-07-10,2025-07-10 21:44:53,True,normal
13079,2935,798,2025-07-18,2025-07-18 22:50:05,completed,44.0,2025-07-18,2025-07-18 23:34:05,True,normal
13080,2936,244,2026-02-28,2026-02-28 14:15:55,completed,44.0,2026-02-28,2026-02-28 14:59:55,True,normal
13081,2936,245,2026-02-28,2026-02-28 16:46:09,completed,77.0,2026-02-28,2026-02-28 18:03:09,True,normal
13082,2936,246,2026-03-10,2026-03-10 21:01:53,completed,39.0,2026-03-10,2026-03-10 21:40:53,True,normal
13083,2936,247,2026-03-13,2026-03-13 07:28:40,completed,66.0,2026-03-13,2026-03-13 08:34:40,True,normal
13084,2937,274,2024-12-22,2024-12-22 14:53:55,completed,27.0,2024-12-22,2024-12-22 15:20:55,True,normal
13085,2937,275,2024-12-29,2024-12-29 16:24:00,completed,18.0,2024-12-29,2024-12-29 16:42:00,True,normal
13086,2937,276,2024-12-29,2024-12-29 06:59:39,completed,290.0,2024-12-29,2024-12-30 08:19:39,True,was_extreme_outlier
13087,2937,277,2025-01-03,2025-01-03 20:45:06,completed,69.0,2025-01-03,2025-01-03 21:54:06,True,normal
13088,2937,278,2025-01-13,2025-01-13 17:42:41,in_progress,35.0,,,True,normal
13089,2938,1635,2024-10-08,2024-10-08 21:03:54,completed,43.0,2024-10-08,2024-10-08 21:46:54,True,normal
13090,2938,1636,2024-10-12,2024-10-12 21:23:30,completed,10.0,2024-10-12,2024-10-12 21:33:30,True,normal
13091,2939,351,2026-07-22,2026-07-22 21:59:10,completed,265.0,2026-07-22,2026-07-23 21:59:10,True,was_extreme_outlier
13092,2939,352,2026-07-31,2026-07-31 13:24:45,completed,21.0,2026-07-31,2026-07-31 13:45:45,True,normal
13093,2939,353,2026-07-31,2026-07-31 22:16:11,completed,6.0,2026-07-31,2026-07-31 22:22:11,True,normal
13094,2939,354,2026-08-05,2026-08-05 17:05:25,completed,9.0,2026-08-05,2026-08-05 17:14:25,True,normal
13095,2939,355,,,completed,45.0,2026-08-09,2026-08-09 16:47:19,False,normal
13096,2939,356,2026-08-16,2026-08-16 20:21:33,completed,23.0,2026-08-16,2026-08-16 20:44:33,True,normal
13097,2939,357,2026-08-20,2026-08-20 14:30:20,in_progress,16.0,,,True,normal
13098,2940,1,2026-06-01,2026-06-01 06:38:38,completed,59.0,2026-06-01,2026-06-01 07:37:38,True,normal
13099,2940,2,2026-06-09,2026-06-09 01:43:15,completed,42.0,2026-06-09,2026-06-09 02:25:15,True,normal
13100,2940,3,2026-06-10,2026-06-10 12:56:07,completed,13.0,2026-06-10,2026-06-10 13:09:07,True,normal
13101,2940,4,2026-06-19,2026-06-19 09:43:31,completed,64.0,2026-06-19,2026-06-19 10:47:31,True,normal
13102,2940,5,2026-06-20,2026-06-20 20:37:12,completed,11.0,2026-06-20,2026-06-20 20:48:12,True,normal
13103,2940,6,2026-06-22,2026-06-22 15:47:52,in_progress,47.0,,,True,normal
13104,2941,1392,2026-06-29,2026-06-29 16:41:43,completed,47.0,2026-06-29,2026-06-29 17:28:43,True,normal
13105,2941,1393,2026-07-07,2026-07-07 21:05:16,completed,38.0,2026-07-07,2026-07-07 21:43:16,True,normal
13106,2941,1394,2026-07-11,2026-07-11 10:21:12,completed,48.0,2026-07-11,2026-07-11 11:09:12,True,normal
13107,2942,80,2025-09-04,2025-09-04 19:02:36,completed,24.0,2025-09-04,2025-09-04 19:26:36,True,normal
13108,2942,81,2025-09-06,2025-09-06 11:01:41,completed,60.0,2025-09-06,2025-09-06 12:01:41,True,normal
13109,2942,82,2025-09-09,2025-09-09 12:38:33,completed,16.0,2025-09-09,2025-09-09 12:54:33,True,normal
13110,2943,1561,2026-03-29,2026-03-29 15:35:37,completed,10.0,2026-03-29,2026-03-29 15:45:37,True,normal
13111,2943,1562,2026-04-08,2026-04-08 20:03:26,completed,49.0,2026-04-08,2026-04-08 20:52:26,True,normal
13112,2943,1563,2026-04-18,2026-04-18 14:58:26,completed,49.0,2026-04-18,2026-04-18 15:47:26,True,normal
13113,2943,1564,2026-04-19,2026-04-19 16:24:49,completed,65.0,2026-04-19,2026-04-19 17:29:49,True,normal
13114,2943,1565,2026-04-19,2026-04-19 17:40:58,completed,33.0,2026-04-19,2026-04-19 18:13:58,True,normal
13115,2943,1566,2026-04-29,2026-04-29 21:17:54,completed,24.0,2026-04-29,2026-04-29 21:41:54,True,normal
13116,2943,1567,2026-05-01,2026-05-01 22:08:05,completed,64.0,2026-05-01,2026-05-01 23:12:05,True,normal
13117,2943,1568,2026-05-06,2026-05-06 20:50:22,completed,56.0,2026-05-06,2026-05-06 21:46:22,True,normal
13118,2943,1569,2026-05-16,2026-05-16 21:42:22,completed,34.0,2026-05-16,2026-05-16 22:16:22,True,normal
13119,2944,225,2025-12-02,2025-12-02 22:04:28,completed,31.0,2025-12-02,2025-12-02 22:35:28,True,normal
13120,2944,226,2025-12-02,2025-12-02 22:17:29,completed,93.0,2025-12-02,2025-12-02 23:50:29,True,normal
13121,2944,227,2025-12-06,2025-12-06 21:58:11,in_progress,29.0,,,True,normal
13122,2945,207,2025-06-17,2025-06-17 08:10:26,completed,30.0,2025-06-17,2025-06-17 08:40:26,True,normal
13123,2945,208,2025-06-24,2025-06-24 22:38:02,completed,40.0,2025-06-24,2025-06-24 23:18:02,True,normal
13124,2945,209,2025-07-01,2025-07-01 11:52:33,completed,32.0,2025-07-01,2025-07-01 12:24:33,True,normal
13125,2945,210,2025-07-06,2025-07-06 14:59:07,in_progress,44.0,,,True,normal
13126,2946,108,2025-07-04,2025-07-04 22:08:44,completed,220.0,2025-07-04,2025-07-05 05:48:44,True,was_extreme_outlier
13127,2946,109,2025-07-11,2025-07-11 22:24:17,completed,17.0,2025-07-11,2025-07-11 22:41:17,True,normal
13128,2946,110,2025-07-17,2025-07-17 12:40:38,completed,19.0,2025-07-17,2025-07-17 12:59:38,True,normal
13129,2946,111,2025-07-18,2025-07-18 21:52:16,completed,33.0,2025-07-18,2025-07-18 22:25:16,True,normal
13130,2946,112,2025-07-22,2025-07-22 21:43:30,completed,70.0,2025-07-22,2025-07-22 22:53:30,True,normal
13131,2946,113,2025-07-28,2025-07-28 19:06:11,completed,57.0,2025-07-28,2025-07-28 20:03:11,True,normal
13132,2946,114,2025-07-31,2025-07-31 16:16:52,completed,26.0,2025-07-31,2025-07-31 16:42:52,True,normal
13133,2946,115,2025-08-03,2025-08-03 13:47:56,completed,31.0,2025-08-03,2025-08-03 14:18:56,True,normal
13134,2946,116,2025-08-08,2025-08-08 19:26:03,completed,49.0,2025-08-08,2025-08-08 20:15:03,True,normal
13135,2946,117,2025-08-09,2025-08-09 09:19:04,completed,16.0,2025-08-09,2025-08-09 09:35:04,True,normal
13136,2947,148,2024-06-09,2024-06-09 21:36:44,completed,35.0,2024-06-09,2024-06-09 22:11:44,True,normal
13137,2947,149,2024-06-11,2024-06-11 22:21:03,completed,37.0,2024-06-11,2024-06-11 22:58:03,True,normal
13138,2947,150,2024-06-18,2024-06-18 21:41:06,completed,54.0,2024-06-18,2024-06-18 22:35:06,True,normal
13139,2947,151,2024-06-19,2024-06-19 19:10:34,completed,25.0,2024-06-19,2024-06-19 19:35:34,True,normal
13140,2947,152,2024-06-26,2024-06-26 22:39:29,completed,68.0,2024-06-26,2024-06-26 23:47:29,True,normal
13141,2947,153,2024-06-26,2024-06-26 20:54:49,completed,18.0,2024-06-26,2024-06-26 21:12:49,True,normal
13142,2947,154,2024-07-01,2024-07-01 20:30:14,completed,11.0,2024-07-01,2024-07-01 20:41:14,True,normal
13143,2948,882,2025-07-27,2025-07-27 17:42:26,completed,17.0,2025-07-27,2025-07-27 17:59:26,True,normal
13144,2948,883,2025-07-29,2025-07-29 22:28:29,completed,42.0,2025-07-29,2025-07-29 23:10:29,True,normal
13145,2948,884,2025-08-07,2025-08-07 23:45:32,completed,52.0,2025-08-07,2025-08-08 00:37:32,True,normal
13146,2948,885,2025-08-11,2025-08-11 06:28:24,completed,44.0,2025-08-11,2025-08-11 07:12:24,True,normal
13147,2948,886,2025-08-14,2025-08-14 21:55:01,completed,60.0,2025-08-14,2025-08-14 22:55:01,True,normal
13148,2948,887,2025-08-24,2025-08-24 11:11:19,completed,62.0,2025-08-24,2025-08-24 12:13:19,True,normal
13149,2949,1170,2025-02-15,2025-02-15 20:23:02,completed,20.0,2025-02-15,2025-02-15 20:43:02,True,normal
13150,2949,1171,2025-02-21,2025-02-21 22:50:56,in_progress,28.0,,,True,normal
13151,2950,1520,2025-05-09,2025-05-09 20:31:22,in_progress,14.0,,,True,normal
13152,2951,1305,2026-04-26,2026-04-26 20:21:56,completed,39.0,2026-04-26,2026-04-26 21:00:56,True,normal
13153,2951,1306,2026-04-30,2026-04-30 14:01:43,completed,83.0,2026-04-30,2026-04-30 15:24:43,True,normal
13154,2951,1307,2026-05-08,2026-05-08 20:04:35,completed,20.0,2026-05-08,2026-05-08 20:24:35,True,normal
13155,2951,1308,2026-05-10,2026-05-10 10:01:21,completed,58.0,2026-05-10,2026-05-10 10:59:21,True,normal
13156,2951,1309,2026-05-17,2026-05-17 16:50:20,completed,21.0,2026-05-17,2026-05-17 17:11:20,True,normal
13157,2951,1310,2026-05-26,2026-05-26 13:51:32,completed,31.0,2026-05-26,2026-05-26 14:22:32,True,normal
13158,2953,553,2026-06-10,2026-06-10 22:23:44,completed,9.0,2026-06-10,2026-06-10 22:32:44,True,normal
13159,2954,244,2025-06-28,2025-06-28 15:31:22,completed,33.0,2025-06-28,2025-06-28 16:04:22,True,normal
13160,2954,245,,,completed,48.0,2025-07-02,2025-07-02 12:12:52,False,normal
13161,2954,246,2025-07-06,2025-07-06 10:50:49,completed,55.0,2025-07-06,2025-07-06 11:45:49,True,normal
13162,2954,247,2025-07-15,2025-07-15 13:04:44,completed,74.0,2025-07-15,2025-07-15 14:18:44,True,normal
13163,2954,248,2025-07-16,2025-07-16 09:59:57,completed,10.0,2025-07-16,2025-07-16 10:09:57,True,normal
13164,2954,249,2025-07-24,2025-07-24 22:54:16,in_progress,69.0,,,True,normal
13165,2955,1624,2025-11-03,2025-11-03 06:39:33,completed,39.0,2025-11-03,2025-11-03 07:18:33,True,normal
13166,2955,1625,2025-11-22,2025-11-22 21:00:00,completed,19.0,2025-11-22,2025-11-22 21:19:00,True,normal
13167,2955,1626,2025-12-01,2025-12-01 12:12:22,completed,14.0,2025-12-01,2025-12-01 12:26:22,True,normal
13168,2955,1627,2025-12-15,2025-12-15 22:47:08,completed,16.0,2025-12-15,2025-12-15 23:03:08,True,normal
13169,2955,1628,2025-12-25,2025-12-25 20:32:58,completed,50.0,2025-12-25,2025-12-25 21:22:58,True,normal
13170,2955,1629,2026-01-09,2026-01-09 21:47:45,in_progress,14.0,,,True,normal
13171,2955,1630,2026-01-28,2026-01-28 22:31:55,completed,46.0,2026-01-28,2026-01-28 23:17:55,True,normal
13172,2955,1631,2026-02-13,2026-02-13 19:55:29,completed,3.0,2026-02-13,2026-02-13 19:58:29,True,normal
13173,2955,1632,2026-02-27,2026-02-27 07:35:49,in_progress,108.0,,,True,normal
13174,2957,1659,2026-05-02,2026-05-02 20:23:52,completed,27.0,2026-05-02,2026-05-02 20:50:52,True,normal
13175,2957,1660,2026-05-10,2026-05-10 16:18:15,completed,38.0,2026-05-10,2026-05-10 16:56:15,True,normal
13176,2957,1661,2026-05-12,2026-05-12 19:31:28,in_progress,16.0,,,True,normal
13177,2958,225,2025-09-24,2025-09-24 13:11:05,completed,33.0,2025-09-24,2025-09-24 13:44:05,True,normal
13178,2959,595,2026-04-27,2026-04-27 07:03:49,completed,61.0,2026-04-27,2026-04-27 08:04:49,True,normal
13179,2960,2043,2026-03-12,2026-03-12 12:12:15,in_progress,46.0,,,True,normal
13180,2961,207,2025-08-02,2025-08-02 20:48:03,in_progress,37.0,,,True,normal
13181,2961,208,2025-08-11,2025-08-11 21:50:03,completed,50.0,2025-08-11,2025-08-11 22:40:03,True,normal
13182,2961,209,2025-08-18,2025-08-18 18:34:29,completed,26.0,2025-08-18,2025-08-18 19:00:29,True,normal
13183,2961,210,2025-08-30,2025-08-30 09:45:22,completed,85.0,2025-08-30,2025-08-30 11:10:22,True,normal
13184,2961,211,2025-09-11,2025-09-11 22:49:15,completed,25.0,2025-09-11,2025-09-11 23:14:15,True,normal
13185,2961,212,2025-09-25,2025-09-25 22:51:58,in_progress,61.0,,,True,normal
13186,2961,213,2025-09-30,2025-09-30 12:10:11,in_progress,33.0,,,True,normal
13187,2961,214,2025-10-12,2025-10-12 16:03:47,completed,18.0,2025-10-12,2025-10-12 16:21:47,True,normal
13188,2961,215,2025-10-24,2025-10-24 20:06:44,completed,47.0,2025-10-24,2025-10-24 20:53:44,True,normal
13189,2961,216,2025-11-13,2025-11-13 19:11:10,completed,50.0,2025-11-13,2025-11-13 20:01:10,True,normal
13190,2962,1540,2026-06-26,2026-06-26 21:35:16,completed,53.0,2026-06-26,2026-06-26 22:28:16,True,normal
13191,2962,1541,2026-07-03,2026-07-03 13:08:49,completed,220.0,2026-07-03,2026-07-04 08:48:49,True,was_extreme_outlier
13192,2962,1542,2026-07-08,2026-07-08 08:45:45,completed,28.0,2026-07-08,2026-07-08 09:13:45,True,normal
13193,2962,1543,2026-07-14,2026-07-14 19:35:12,completed,19.0,2026-07-14,2026-07-14 19:54:12,True,normal
13194,2963,1860,2026-03-26,2026-03-26 19:20:08,completed,34.0,2026-03-26,2026-03-26 19:54:08,True,normal
13195,2963,1861,2026-03-30,2026-03-30 23:37:10,completed,49.0,2026-03-30,2026-03-31 00:26:10,True,normal
13196,2963,1862,2026-04-05,2026-04-05 06:52:49,completed,47.0,2026-04-05,2026-04-05 07:39:49,True,normal
13197,2963,1863,2026-04-10,2026-04-10 12:15:41,completed,63.0,2026-04-10,2026-04-10 13:18:41,True,normal
13198,2963,1864,2026-04-13,2026-04-13 22:12:43,completed,42.0,2026-04-13,2026-04-13 22:54:43,True,normal
13199,2963,1865,2026-04-17,2026-04-17 19:59:33,completed,23.0,2026-04-17,2026-04-17 20:22:33,True,normal
13200,2963,1866,2026-04-21,2026-04-21 13:21:45,completed,11.0,2026-04-21,2026-04-21 13:32:45,True,normal
13201,2963,1867,2026-05-01,2026-05-01 21:00:15,completed,20.0,2026-05-01,2026-05-01 21:20:15,True,normal
13202,2963,1868,2026-05-04,2026-05-04 22:06:03,completed,53.0,2026-05-04,2026-05-04 22:59:03,True,normal
13203,2963,1869,2026-05-13,2026-05-13 12:23:00,completed,21.0,2026-05-13,2026-05-13 12:44:00,True,normal
13204,2963,1870,2026-05-20,2026-05-20 22:44:01,completed,56.0,2026-05-20,2026-05-20 23:40:01,True,normal
13205,2963,1871,2026-05-27,2026-05-27 12:17:18,completed,58.0,2026-05-27,2026-05-27 13:15:18,True,normal
13206,2964,363,2025-11-19,2025-11-19 10:11:09,completed,17.0,2025-11-19,2025-11-19 10:28:09,True,normal
13207,2964,364,2025-11-28,2025-11-28 17:19:30,completed,17.0,2025-11-28,2025-11-28 17:36:30,True,normal
13208,2965,1592,2026-06-19,2026-06-19 22:11:26,completed,45.0,2026-06-19,2026-06-19 22:56:26,True,normal
13209,2965,1593,2026-06-26,2026-06-26 12:12:00,completed,55.0,2026-06-26,2026-06-26 13:07:00,True,normal
13210,2965,1594,2026-06-29,2026-06-29 13:17:31,completed,11.0,2026-06-29,2026-06-29 13:28:31,True,normal
13211,2965,1595,2026-07-08,2026-07-08 13:53:09,completed,70.0,2026-07-08,2026-07-08 15:03:09,True,normal
13212,2965,1596,2026-07-14,2026-07-14 07:50:01,completed,62.0,2026-07-14,2026-07-14 08:52:01,True,normal
13213,2966,2429,2025-10-04,2025-10-04 20:28:00,completed,5.0,2025-10-04,2025-10-04 20:33:00,True,normal
13214,2966,2430,2025-10-11,2025-10-11 14:26:50,completed,22.0,2025-10-11,2025-10-11 14:48:50,True,normal
13215,2966,2431,2025-10-16,2025-10-16 12:39:58,completed,47.0,2025-10-16,2025-10-16 13:26:58,True,normal
